timestamp,product,side,quote_price,quoted_qty,server_fv,edge_at_quote,filled_qty,fill_price,markout_h1,markout_h5,markout_h20,markout_h50
39000,ASH_COATED_OSMIUM,ask,10004,5,10000.2783203125,3.7216796875,0,,3.24609375,2.9111328125,3.2822265625,3.0830078125
39100,ASH_COATED_OSMIUM,bid,9998,5,10000.75390625,2.75390625,0,,2.865234375,3.158203125,2.634765625,2.8671875
39100,ASH_COATED_OSMIUM,ask,10004,5,10000.75390625,3.24609375,0,,3.134765625,2.841796875,3.365234375,3.1328125
39200,ASH_COATED_OSMIUM,bid,9998,5,10000.865234375,2.865234375,0,,2.7958984375,3.4208984375,2.3662109375,2.94140625
39200,ASH_COATED_OSMIUM,ask,10004,5,10000.865234375,3.134765625,0,,3.2041015625,2.5791015625,3.6337890625,3.05859375
39300,ASH_COATED_OSMIUM,ask,10002,10,10000.7958984375,1.2041015625,10,10002,1.095703125,0.3212890625,1.9794921875,0.8994140625
39300,ASH_COATED_OSMIUM,bid,9998,5,10000.7958984375,2.7958984375,0,,2.904296875,3.6787109375,2.0205078125,3.1005859375
39300,ASH_COATED_OSMIUM,ask,10004,5,10000.7958984375,3.2041015625,0,,3.095703125,2.3212890625,3.9794921875,2.8994140625
39400,ASH_COATED_OSMIUM,bid,9998,5,10000.904296875,2.904296875,0,,3.0888671875,3.62890625,2.6650390625,3.4716796875
39400,ASH_COATED_OSMIUM,ask,10004,5,10000.904296875,3.095703125,0,,2.9111328125,2.37109375,3.3349609375,2.5283203125
39500,ASH_COATED_OSMIUM,bid,9998,5,10001.0888671875,3.0888671875,0,,3.158203125,3.419921875,2.505859375,3.611328125
39500,ASH_COATED_OSMIUM,ask,10004,5,10001.0888671875,2.9111328125,0,,2.841796875,2.580078125,3.494140625,2.388671875
39600,ASH_COATED_OSMIUM,bid,9998,5,10001.158203125,3.158203125,0,,3.4208984375,3.591796875,2.40625,3.42578125
39600,ASH_COATED_OSMIUM,ask,10004,5,10001.158203125,2.841796875,0,,2.5791015625,2.408203125,3.59375,2.57421875
39700,ASH_COATED_OSMIUM,bid,9998,5,10001.4208984375,3.4208984375,0,,3.6787109375,3.5546875,2.060546875,3.3544921875
39700,ASH_COATED_OSMIUM,ask,10004,5,10001.4208984375,2.5791015625,0,,2.3212890625,2.4453125,3.939453125,2.6455078125
39800,ASH_COATED_OSMIUM,bid,9998,5,10001.6787109375,3.6787109375,0,,3.62890625,3.904296875,1.841796875,3.1611328125
39800,ASH_COATED_OSMIUM,ask,10004,5,10001.6787109375,2.3212890625,0,,2.37109375,2.095703125,4.158203125,2.8388671875
39900,ASH_COATED_OSMIUM,bid,9999,5,10001.62890625,2.62890625,0,,2.419921875,2.236328125,1.5029296875,1.9208984375
39900,ASH_COATED_OSMIUM,ask,10005,5,10001.62890625,3.37109375,0,,3.580078125,3.763671875,4.4970703125,4.0791015625
40000,ASH_COATED_OSMIUM,bid,9999,5,10001.419921875,2.419921875,0,,2.591796875,1.9609375,1.873046875,1.328125
40000,ASH_COATED_OSMIUM,ask,10005,5,10001.419921875,3.580078125,0,,3.408203125,4.0390625,4.126953125,4.671875
40100,ASH_COATED_OSMIUM,bid,9999,5,10001.591796875,2.591796875,0,,2.5546875,1.861328125,1.6689453125,1.2529296875
40100,ASH_COATED_OSMIUM,ask,10005,5,10001.591796875,3.408203125,0,,3.4453125,4.138671875,4.3310546875,4.7470703125
40200,ASH_COATED_OSMIUM,bid,9999,5,10001.5546875,2.5546875,0,,2.904296875,1.8154296875,1.37109375,1.291015625
40200,ASH_COATED_OSMIUM,ask,10005,5,10001.5546875,3.4453125,0,,3.095703125,4.1845703125,4.62890625,4.708984375
40300,ASH_COATED_OSMIUM,bid,9999,5,10001.904296875,2.904296875,0,,2.236328125,1.9287109375,1.5791015625,1.365234375
40300,ASH_COATED_OSMIUM,ask,10005,5,10001.904296875,3.095703125,0,,3.763671875,4.0712890625,4.4208984375,4.634765625
40400,ASH_COATED_OSMIUM,bid,9999,5,10001.236328125,2.236328125,0,,1.9609375,1.6201171875,1.974609375,1.462890625
40400,ASH_COATED_OSMIUM,ask,10005,5,10001.236328125,3.763671875,0,,4.0390625,4.3798828125,4.025390625,4.537109375
40500,ASH_COATED_OSMIUM,bid,9999,5,10000.9609375,1.9609375,0,,1.861328125,1.7177734375,2.03125,1.2431640625
40500,ASH_COATED_OSMIUM,ask,10005,5,10000.9609375,4.0390625,0,,4.138671875,4.2822265625,3.96875,4.7568359375
40600,ASH_COATED_OSMIUM,bid,9999,5,10000.861328125,1.861328125,0,,1.8154296875,1.634765625,2.4267578125,0.9052734375
40600,ASH_COATED_OSMIUM,ask,10005,5,10000.861328125,4.138671875,0,,4.1845703125,4.365234375,3.5732421875,5.0947265625
40700,ASH_COATED_OSMIUM,bid,9999,5,10000.8154296875,1.8154296875,0,,1.9287109375,1.3662109375,2.6298828125,1.111328125
40700,ASH_COATED_OSMIUM,ask,10005,5,10000.8154296875,4.1845703125,0,,4.0712890625,4.6337890625,3.3701171875,4.888671875
40800,ASH_COATED_OSMIUM,bid,9999,5,10000.9287109375,1.9287109375,0,,1.6201171875,1.0205078125,2.662109375,0.3193359375
40800,ASH_COATED_OSMIUM,ask,10005,5,10000.9287109375,4.0712890625,0,,4.3798828125,4.9794921875,3.337890625,5.6806640625
40900,ASH_COATED_OSMIUM,bid,9999,5,10000.6201171875,1.6201171875,0,,1.7177734375,1.6650390625,2.291015625,0.5654296875
40900,ASH_COATED_OSMIUM,ask,10005,5,10000.6201171875,4.3798828125,0,,4.2822265625,4.3349609375,3.708984375,5.4345703125
41000,ASH_COATED_OSMIUM,bid,9999,5,10000.7177734375,1.7177734375,0,,1.634765625,1.505859375,2.10546875,0.275390625
41000,ASH_COATED_OSMIUM,ask,10005,5,10000.7177734375,4.2822265625,0,,4.365234375,4.494140625,3.89453125,5.724609375
41100,ASH_COATED_OSMIUM,bid,9999,5,10000.634765625,1.634765625,0,,1.3662109375,1.40625,2.1435546875,0.458984375
41100,ASH_COATED_OSMIUM,ask,10005,5,10000.634765625,4.365234375,0,,4.6337890625,4.59375,3.8564453125,5.541015625
41200,ASH_COATED_OSMIUM,bid,9999,5,10000.3662109375,1.3662109375,0,,1.0205078125,1.060546875,2.09375,0.783203125
41200,ASH_COATED_OSMIUM,ask,10005,5,10000.3662109375,4.6337890625,0,,4.9794921875,4.939453125,3.90625,5.216796875
41300,ASH_COATED_OSMIUM,bid,9999,5,10000.0205078125,1.0205078125,0,,1.6650390625,0.841796875,1.9228515625,0.88671875
41300,ASH_COATED_OSMIUM,ask,10005,5,10000.0205078125,4.9794921875,0,,4.3349609375,5.158203125,4.0771484375,5.11328125
41400,ASH_COATED_OSMIUM,bid,9999,5,10000.6650390625,1.6650390625,0,,1.505859375,1.5029296875,2.259765625,0.9326171875
41400,ASH_COATED_OSMIUM,ask,10005,5,10000.6650390625,4.3349609375,0,,4.494140625,4.4970703125,3.740234375,5.0673828125
41500,ASH_COATED_OSMIUM,bid,9999,5,10000.505859375,1.505859375,0,,1.40625,1.873046875,2.4638671875,0.78125
41500,ASH_COATED_OSMIUM,ask,10005,5,10000.505859375,4.494140625,0,,4.59375,4.126953125,3.5361328125,5.21875
41600,ASH_COATED_OSMIUM,bid,9999,5,10000.40625,1.40625,0,,1.060546875,1.6689453125,1.7685546875,0.3837890625
41600,ASH_COATED_OSMIUM,ask,10005,5,10000.40625,4.59375,0,,4.939453125,4.3310546875,4.2314453125,5.6162109375
41700,ASH_COATED_OSMIUM,bid,9999,5,10000.060546875,1.060546875,0,,0.841796875,1.37109375,1.734375,0.025390625
41700,ASH_COATED_OSMIUM,ask,10005,5,10000.060546875,4.939453125,0,,5.158203125,4.62890625,4.265625,5.974609375
41800,ASH_COATED_OSMIUM,bid,9999,5,9999.841796875,0.841796875,0,,1.5029296875,1.5791015625,1.9873046875,-0.3076171875
41800,ASH_COATED_OSMIUM,ask,10005,5,9999.841796875,5.158203125,0,,4.4970703125,4.4208984375,4.0126953125,6.3076171875
41900,ASH_COATED_OSMIUM,bid,9999,5,10000.5029296875,1.5029296875,0,,1.873046875,1.974609375,2.22265625,0.076171875
41900,ASH_COATED_OSMIUM,ask,10005,5,10000.5029296875,4.4970703125,0,,4.126953125,4.025390625,3.77734375,5.923828125
42000,ASH_COATED_OSMIUM,bid,9999,5,10000.873046875,1.873046875,0,,1.6689453125,2.03125,1.9169921875,0.04296875
42000,ASH_COATED_OSMIUM,ask,10005,5,10000.873046875,4.126953125,0,,4.3310546875,3.96875,4.0830078125,5.95703125
42100,ASH_COATED_OSMIUM,bid,9999,5,10000.6689453125,1.6689453125,0,,1.37109375,2.4267578125,1.8671875,0.6875
42100,ASH_COATED_OSMIUM,ask,10005,5,10000.6689453125,4.3310546875,0,,4.62890625,3.5732421875,4.1328125,5.3125
42200,ASH_COATED_OSMIUM,bid,9999,5,10000.37109375,1.37109375,0,,1.5791015625,2.6298828125,1.94140625,0.0400390625
42200,ASH_COATED_OSMIUM,ask,10005,5,10000.37109375,4.62890625,0,,4.4208984375,3.3701171875,4.05859375,5.9599609375
42300,ASH_COATED_OSMIUM,bid,9999,5,10000.5791015625,1.5791015625,0,,1.974609375,2.662109375,2.1005859375,-0.08203125
42300,ASH_COATED_OSMIUM,ask,10005,5,10000.5791015625,4.4208984375,0,,4.025390625,3.337890625,3.8994140625,6.08203125
42400,ASH_COATED_OSMIUM,bid,9999,5,10000.974609375,1.974609375,0,,2.03125,2.291015625,2.4716796875,-0.2158203125
42400,ASH_COATED_OSMIUM,ask,10005,5,10000.974609375,4.025390625,0,,3.96875,3.708984375,3.5283203125,6.2158203125
42500,ASH_COATED_OSMIUM,bid,9999,5,10001.03125,2.03125,0,,2.4267578125,2.10546875,2.611328125,-1.0458984375
42500,ASH_COATED_OSMIUM,ask,10005,5,10001.03125,3.96875,0,,3.5732421875,3.89453125,3.388671875,7.0458984375
42600,ASH_COATED_OSMIUM,bid,9999,5,10001.4267578125,2.4267578125,0,,2.6298828125,2.1435546875,2.42578125,-0.9287109375
42600,ASH_COATED_OSMIUM,ask,10005,5,10001.4267578125,3.5732421875,0,,3.3701171875,3.8564453125,3.57421875,6.9287109375
42700,ASH_COATED_OSMIUM,bid,9999,5,10001.6298828125,2.6298828125,0,,2.662109375,2.09375,2.3544921875,-0.83984375
42700,ASH_COATED_OSMIUM,ask,10005,5,10001.6298828125,3.3701171875,0,,3.337890625,3.90625,3.6455078125,6.83984375
42800,ASH_COATED_OSMIUM,bid,9999,5,10001.662109375,2.662109375,0,,2.291015625,1.9228515625,2.1611328125,-0.7529296875
42800,ASH_COATED_OSMIUM,ask,10005,5,10001.662109375,3.337890625,0,,3.708984375,4.0771484375,3.8388671875,6.7529296875
42900,ASH_COATED_OSMIUM,bid,9999,5,10001.291015625,2.291015625,0,,2.10546875,2.259765625,1.9208984375,-0.54296875
42900,ASH_COATED_OSMIUM,ask,10005,5,10001.291015625,3.708984375,0,,3.89453125,3.740234375,4.0791015625,6.54296875
43000,ASH_COATED_OSMIUM,bid,9999,5,10001.10546875,2.10546875,0,,2.1435546875,2.4638671875,1.328125,-0.5966796875
43000,ASH_COATED_OSMIUM,ask,10005,5,10001.10546875,3.89453125,0,,3.8564453125,3.5361328125,4.671875,6.5966796875
43100,ASH_COATED_OSMIUM,bid,9999,5,10001.1435546875,2.1435546875,0,,2.09375,1.7685546875,1.2529296875,-0.6015625
43100,ASH_COATED_OSMIUM,ask,10005,5,10001.1435546875,3.8564453125,0,,3.90625,4.2314453125,4.7470703125,6.6015625
43200,ASH_COATED_OSMIUM,bid,9999,5,10001.09375,2.09375,0,,1.9228515625,1.734375,1.291015625,-0.609375
43200,ASH_COATED_OSMIUM,ask,10005,5,10001.09375,3.90625,0,,4.0771484375,4.265625,4.708984375,6.609375
43300,ASH_COATED_OSMIUM,bid,9999,5,10000.9228515625,1.9228515625,0,,2.259765625,1.9873046875,1.365234375,-0.6005859375
43300,ASH_COATED_OSMIUM,ask,10005,5,10000.9228515625,4.0771484375,0,,3.740234375,4.0126953125,4.634765625,6.6005859375
43400,ASH_COATED_OSMIUM,bid,9999,5,10001.259765625,2.259765625,0,,2.4638671875,2.22265625,1.462890625,-0.9384765625
43400,ASH_COATED_OSMIUM,ask,10005,5,10001.259765625,3.740234375,0,,3.5361328125,3.77734375,4.537109375,6.9384765625
43500,ASH_COATED_OSMIUM,bid,9999,5,10001.4638671875,2.4638671875,0,,1.7685546875,1.9169921875,1.2431640625,-0.5810546875
43500,ASH_COATED_OSMIUM,ask,10005,5,10001.4638671875,3.5361328125,0,,4.2314453125,4.0830078125,4.7568359375,6.5810546875
43600,ASH_COATED_OSMIUM,bid,9999,5,10000.7685546875,1.7685546875,0,,1.734375,1.8671875,0.9052734375,-0.8408203125
43600,ASH_COATED_OSMIUM,ask,10005,5,10000.7685546875,4.2314453125,0,,4.265625,4.1328125,5.0947265625,6.8408203125
43700,ASH_COATED_OSMIUM,bid,9999,5,10000.734375,1.734375,0,,1.9873046875,1.94140625,1.111328125,-0.8671875
43700,ASH_COATED_OSMIUM,ask,10005,5,10000.734375,4.265625,0,,4.0126953125,4.05859375,4.888671875,6.8671875
43800,ASH_COATED_OSMIUM,bid,9999,5,10000.9873046875,1.9873046875,0,,2.22265625,2.1005859375,0.3193359375,-0.580078125
43800,ASH_COATED_OSMIUM,ask,10005,5,10000.9873046875,4.0126953125,0,,3.77734375,3.8994140625,5.6806640625,6.580078125
43900,ASH_COATED_OSMIUM,bid,9999,5,10001.22265625,2.22265625,0,,1.9169921875,2.4716796875,0.5654296875,-0.3974609375
43900,ASH_COATED_OSMIUM,ask,10005,5,10001.22265625,3.77734375,0,,4.0830078125,3.5283203125,5.4345703125,6.3974609375
44000,ASH_COATED_OSMIUM,bid,9999,5,10000.9169921875,1.9169921875,0,,1.8671875,2.611328125,0.275390625,-0.390625
44000,ASH_COATED_OSMIUM,ask,10005,5,10000.9169921875,4.0830078125,0,,4.1328125,3.388671875,5.724609375,6.390625
44100,ASH_COATED_OSMIUM,bid,9999,5,10000.8671875,1.8671875,0,,1.94140625,2.42578125,0.458984375,-0.1943359375
44100,ASH_COATED_OSMIUM,ask,10005,5,10000.8671875,4.1328125,0,,4.05859375,3.57421875,5.541015625,6.1943359375
44200,ASH_COATED_OSMIUM,bid,9999,5,10000.94140625,1.94140625,0,,2.1005859375,2.3544921875,0.783203125,-0.55078125
44200,ASH_COATED_OSMIUM,ask,10005,5,10000.94140625,4.05859375,0,,3.8994140625,3.6455078125,5.216796875,6.55078125
44300,ASH_COATED_OSMIUM,bid,9999,5,10001.1005859375,2.1005859375,0,,2.4716796875,2.1611328125,0.88671875,-1.1416015625
44300,ASH_COATED_OSMIUM,ask,10005,5,10001.1005859375,3.8994140625,0,,3.5283203125,3.8388671875,5.11328125,7.1416015625
44400,ASH_COATED_OSMIUM,bid,9999,5,10001.4716796875,2.4716796875,0,,2.611328125,1.9208984375,0.9326171875,-1.296875
44400,ASH_COATED_OSMIUM,ask,10005,5,10001.4716796875,3.5283203125,0,,3.388671875,4.0791015625,5.0673828125,7.296875
44500,ASH_COATED_OSMIUM,bid,9999,5,10001.611328125,2.611328125,0,,2.42578125,1.328125,0.78125,-1.0966796875
44500,ASH_COATED_OSMIUM,ask,10005,5,10001.611328125,3.388671875,0,,3.57421875,4.671875,5.21875,7.0966796875
44600,ASH_COATED_OSMIUM,bid,9999,5,10001.42578125,2.42578125,0,,2.3544921875,1.2529296875,0.3837890625,-0.9052734375
44600,ASH_COATED_OSMIUM,ask,10005,5,10001.42578125,3.57421875,0,,3.6455078125,4.7470703125,5.6162109375,6.9052734375
44700,ASH_COATED_OSMIUM,bid,9999,5,10001.3544921875,2.3544921875,0,,2.1611328125,1.291015625,0.025390625,-0.9423828125
44700,ASH_COATED_OSMIUM,ask,10005,5,10001.3544921875,3.6455078125,0,,3.8388671875,4.708984375,5.974609375,6.9423828125
44800,ASH_COATED_OSMIUM,bid,9999,4,10001.1611328125,2.1611328125,4,9999,1.9208984375,1.365234375,-0.3076171875,-0.255859375
44800,ASH_COATED_OSMIUM,bid,9998,5,10001.1611328125,3.1611328125,0,,2.9208984375,2.365234375,0.6923828125,0.744140625
44800,ASH_COATED_OSMIUM,ask,10004,5,10001.1611328125,2.8388671875,0,,3.0791015625,3.634765625,5.3076171875,5.255859375
44900,ASH_COATED_OSMIUM,bid,9998,5,10000.9208984375,2.9208984375,0,,2.328125,2.462890625,1.076171875,1.0078125
44900,ASH_COATED_OSMIUM,ask,10004,5,10000.9208984375,3.0791015625,0,,3.671875,3.537109375,4.923828125,4.9921875
45000,ASH_COATED_OSMIUM,bid,9998,5,10000.328125,2.328125,0,,2.2529296875,2.2431640625,1.04296875,0.89453125
45000,ASH_COATED_OSMIUM,ask,10004,5,10000.328125,3.671875,0,,3.7470703125,3.7568359375,4.95703125,5.10546875
45100,ASH_COATED_OSMIUM,bid,9998,5,10000.2529296875,2.2529296875,0,,2.291015625,1.9052734375,1.6875,0.7236328125
45100,ASH_COATED_OSMIUM,ask,10004,5,10000.2529296875,3.7470703125,0,,3.708984375,4.0947265625,4.3125,5.2763671875
45200,ASH_COATED_OSMIUM,bid,9998,5,10000.291015625,2.291015625,0,,2.365234375,2.111328125,1.0400390625,0.583984375
45200,ASH_COATED_OSMIUM,ask,10004,5,10000.291015625,3.708984375,0,,3.634765625,3.888671875,4.9599609375,5.416015625
45300,ASH_COATED_OSMIUM,bid,9998,6,10000.365234375,2.365234375,6,9998,2.462890625,1.3193359375,0.91796875,0.376953125
45300,ASH_COATED_OSMIUM,bid,9997,5,10000.365234375,3.365234375,0,,3.462890625,2.3193359375,1.91796875,1.376953125
45300,ASH_COATED_OSMIUM,ask,10004,5,10000.365234375,3.634765625,0,,3.537109375,4.6806640625,5.08203125,5.623046875
45400,ASH_COATED_OSMIUM,bid,9998,5,10000.462890625,2.462890625,0,,2.2431640625,1.5654296875,0.7841796875,0.533203125
45400,ASH_COATED_OSMIUM,ask,10004,5,10000.462890625,3.537109375,0,,3.7568359375,4.4345703125,5.2158203125,5.466796875
45500,ASH_COATED_OSMIUM,bid,9998,5,10000.2431640625,2.2431640625,0,,1.9052734375,1.275390625,-0.0458984375,0.3984375
45500,ASH_COATED_OSMIUM,ask,10004,5,10000.2431640625,3.7568359375,0,,4.0947265625,4.724609375,6.0458984375,5.6015625
45600,ASH_COATED_OSMIUM,bid,9998,5,9999.9052734375,1.9052734375,0,,2.111328125,1.458984375,0.0712890625,0.2958984375
45600,ASH_COATED_OSMIUM,ask,10004,5,9999.9052734375,4.0947265625,0,,3.888671875,4.541015625,5.9287109375,5.7041015625
45700,ASH_COATED_OSMIUM,bid,9998,5,10000.111328125,2.111328125,0,,1.3193359375,1.783203125,0.16015625,0.33984375
45700,ASH_COATED_OSMIUM,ask,10004,5,10000.111328125,3.888671875,0,,4.6806640625,4.216796875,5.83984375,5.66015625
45800,ASH_COATED_OSMIUM,bid,9998,5,9999.3193359375,1.3193359375,0,,1.5654296875,1.88671875,0.2470703125,0.3701171875
45800,ASH_COATED_OSMIUM,ask,10004,5,9999.3193359375,4.6806640625,0,,4.4345703125,4.11328125,5.7529296875,5.6298828125
45900,ASH_COATED_OSMIUM,bid,9998,5,9999.5654296875,1.5654296875,0,,1.275390625,1.9326171875,0.45703125,0.0625
45900,ASH_COATED_OSMIUM,ask,10004,5,9999.5654296875,4.4345703125,0,,4.724609375,4.0673828125,5.54296875,5.9375
46000,ASH_COATED_OSMIUM,bid,9998,5,9999.275390625,1.275390625,0,,1.458984375,1.78125,0.4033203125,-0.3515625
46000,ASH_COATED_OSMIUM,ask,10004,5,9999.275390625,4.724609375,0,,4.541015625,4.21875,5.5966796875,6.3515625
46100,ASH_COATED_OSMIUM,bid,9998,5,9999.458984375,1.458984375,0,,1.783203125,1.3837890625,0.3984375,0.4501953125
46100,ASH_COATED_OSMIUM,ask,10004,5,9999.458984375,4.541015625,0,,4.216796875,4.6162109375,5.6015625,5.5498046875
46200,ASH_COATED_OSMIUM,bid,9998,5,9999.783203125,1.783203125,0,,1.88671875,1.025390625,0.390625,1.2373046875
46200,ASH_COATED_OSMIUM,ask,10004,5,9999.783203125,4.216796875,0,,4.11328125,4.974609375,5.609375,4.7626953125
46300,ASH_COATED_OSMIUM,bid,9997,5,9999.88671875,2.88671875,0,,2.9326171875,1.6923828125,1.3994140625,2.2109375
46300,ASH_COATED_OSMIUM,ask,10003,5,9999.88671875,3.11328125,0,,3.0673828125,4.3076171875,4.6005859375,3.7890625
46400,ASH_COATED_OSMIUM,bid,9997,5,9999.9326171875,2.9326171875,0,,2.78125,2.076171875,1.0615234375,2.13671875
46400,ASH_COATED_OSMIUM,ask,10003,5,9999.9326171875,3.0673828125,0,,3.21875,3.923828125,4.9384765625,3.86328125
46500,ASH_COATED_OSMIUM,bid,9997,5,9999.78125,2.78125,0,,2.3837890625,2.04296875,1.4189453125,1.8837890625
46500,ASH_COATED_OSMIUM,ask,10003,5,9999.78125,3.21875,0,,3.6162109375,3.95703125,4.5810546875,4.1162109375
46600,ASH_COATED_OSMIUM,bid,9997,5,9999.3837890625,2.3837890625,0,,2.025390625,2.6875,1.1591796875,1.8994140625
46600,ASH_COATED_OSMIUM,ask,10003,5,9999.3837890625,3.6162109375,0,,3.974609375,3.3125,4.8408203125,4.1005859375
46700,ASH_COATED_OSMIUM,bid,9997,5,9999.025390625,2.025390625,0,,1.6923828125,2.0400390625,1.1328125,1.4814453125
46700,ASH_COATED_OSMIUM,ask,10003,5,9999.025390625,3.974609375,0,,4.3076171875,3.9599609375,4.8671875,4.5185546875
46800,ASH_COATED_OSMIUM,bid,9997,5,9998.6923828125,1.6923828125,0,,2.076171875,1.91796875,1.419921875,1.6982421875
46800,ASH_COATED_OSMIUM,ask,10003,5,9998.6923828125,4.3076171875,0,,3.923828125,4.08203125,4.580078125,4.3017578125
46900,ASH_COATED_OSMIUM,bid,9997,5,9999.076171875,2.076171875,0,,2.04296875,1.7841796875,1.6025390625,1.8115234375
46900,ASH_COATED_OSMIUM,ask,10003,5,9999.076171875,3.923828125,0,,3.95703125,4.2158203125,4.3974609375,4.1884765625
47000,ASH_COATED_OSMIUM,bid,9997,5,9999.04296875,2.04296875,0,,2.6875,0.9541015625,1.609375,1.849609375
47000,ASH_COATED_OSMIUM,ask,10003,5,9999.04296875,3.95703125,0,,3.3125,5.0458984375,4.390625,4.150390625
47100,ASH_COATED_OSMIUM,bid,9997,5,9999.6875,2.6875,0,,2.0400390625,1.0712890625,1.8056640625,2.673828125
47100,ASH_COATED_OSMIUM,ask,10003,5,9999.6875,3.3125,0,,3.9599609375,4.9287109375,4.1943359375,3.326171875
47200,ASH_COATED_OSMIUM,bid,9997,5,9999.0400390625,2.0400390625,0,,1.91796875,1.16015625,1.44921875,2.076171875
47200,ASH_COATED_OSMIUM,ask,10003,5,9999.0400390625,3.9599609375,0,,4.08203125,4.83984375,4.55078125,3.923828125
47300,ASH_COATED_OSMIUM,bid,9997,5,9998.91796875,1.91796875,0,,1.7841796875,1.2470703125,0.8583984375,2.0185546875
47300,ASH_COATED_OSMIUM,ask,10003,5,9998.91796875,4.08203125,0,,4.2158203125,4.7529296875,5.1416015625,3.9814453125
47400,ASH_COATED_OSMIUM,bid,9997,5,9998.7841796875,1.7841796875,0,,0.9541015625,1.45703125,0.703125,1.150390625
47400,ASH_COATED_OSMIUM,ask,10003,5,9998.7841796875,4.2158203125,0,,5.0458984375,4.54296875,5.296875,4.849609375
47500,ASH_COATED_OSMIUM,bid,9997,5,9997.9541015625,0.9541015625,0,,1.0712890625,1.4033203125,0.9033203125,0.720703125
47500,ASH_COATED_OSMIUM,ask,10003,5,9997.9541015625,5.0458984375,0,,4.9287109375,4.5966796875,5.0966796875,5.279296875
47600,ASH_COATED_OSMIUM,bid,9997,5,9998.0712890625,1.0712890625,0,,1.16015625,1.3984375,1.0947265625,0.6494140625
47600,ASH_COATED_OSMIUM,ask,10003,5,9998.0712890625,4.9287109375,0,,4.83984375,4.6015625,4.9052734375,5.3505859375
47700,ASH_COATED_OSMIUM,bid,9997,5,9998.16015625,1.16015625,0,,1.2470703125,1.390625,1.0576171875,0.7890625
47700,ASH_COATED_OSMIUM,ask,10003,5,9998.16015625,4.83984375,0,,4.7529296875,4.609375,4.9423828125,5.2109375
47800,ASH_COATED_OSMIUM,bid,9996,5,9998.2470703125,2.2470703125,0,,2.45703125,2.3994140625,2.744140625,1.2060546875
47800,ASH_COATED_OSMIUM,ask,10002,5,9998.2470703125,3.7529296875,0,,3.54296875,3.6005859375,3.255859375,4.7939453125
47900,ASH_COATED_OSMIUM,bid,9996,5,9998.45703125,2.45703125,0,,2.4033203125,2.0615234375,3.0078125,0.8330078125
47900,ASH_COATED_OSMIUM,ask,10002,5,9998.45703125,3.54296875,0,,3.5966796875,3.9384765625,2.9921875,5.1669921875
48000,ASH_COATED_OSMIUM,bid,9996,5,9998.4033203125,2.4033203125,0,,2.3984375,2.4189453125,2.89453125,0.98828125
48000,ASH_COATED_OSMIUM,ask,10002,5,9998.4033203125,3.5966796875,0,,3.6015625,3.5810546875,3.10546875,5.01171875
48100,ASH_COATED_OSMIUM,bid,9996,5,9998.3984375,2.3984375,0,,2.390625,2.1591796875,2.7236328125,0.7548828125
48100,ASH_COATED_OSMIUM,ask,10002,5,9998.3984375,3.6015625,0,,3.609375,3.8408203125,3.2763671875,5.2451171875
48200,ASH_COATED_OSMIUM,bid,9996,5,9998.390625,2.390625,0,,2.3994140625,2.1328125,2.583984375,1.3349609375
48200,ASH_COATED_OSMIUM,ask,10002,5,9998.390625,3.609375,0,,3.6005859375,3.8671875,3.416015625,4.6650390625
48300,ASH_COATED_OSMIUM,bid,9996,5,9998.3994140625,2.3994140625,0,,2.0615234375,2.419921875,2.376953125,1.7802734375
48300,ASH_COATED_OSMIUM,ask,10002,5,9998.3994140625,3.6005859375,0,,3.9384765625,3.580078125,3.623046875,4.2197265625
48400,ASH_COATED_OSMIUM,bid,9996,5,9998.0615234375,2.0615234375,0,,2.4189453125,2.6025390625,2.533203125,1.9775390625
48400,ASH_COATED_OSMIUM,ask,10002,5,9998.0615234375,3.9384765625,0,,3.5810546875,3.3974609375,3.466796875,4.0224609375
48500,ASH_COATED_OSMIUM,bid,9996,5,9998.4189453125,2.4189453125,0,,2.1591796875,2.609375,2.3984375,1.6015625
48500,ASH_COATED_OSMIUM,ask,10002,5,9998.4189453125,3.5810546875,0,,3.8408203125,3.390625,3.6015625,4.3984375
48600,ASH_COATED_OSMIUM,bid,9996,5,9998.1591796875,2.1591796875,0,,2.1328125,2.8056640625,2.2958984375,1.6005859375
48600,ASH_COATED_OSMIUM,ask,10002,5,9998.1591796875,3.8408203125,0,,3.8671875,3.1943359375,3.7041015625,4.3994140625
48700,ASH_COATED_OSMIUM,bid,9996,5,9998.1328125,2.1328125,0,,2.419921875,2.44921875,2.33984375,1.58203125
48700,ASH_COATED_OSMIUM,ask,10002,5,9998.1328125,3.8671875,0,,3.580078125,3.55078125,3.66015625,4.41796875
48800,ASH_COATED_OSMIUM,bid,9996,5,9998.419921875,2.419921875,0,,2.6025390625,1.8583984375,2.3701171875,1.67578125
48800,ASH_COATED_OSMIUM,ask,10002,5,9998.419921875,3.580078125,0,,3.3974609375,4.1416015625,3.6298828125,4.32421875
48900,ASH_COATED_OSMIUM,bid,9996,5,9998.6025390625,2.6025390625,0,,2.609375,1.703125,2.0625,1.431640625
48900,ASH_COATED_OSMIUM,ask,10002,5,9998.6025390625,3.3974609375,0,,3.390625,4.296875,3.9375,4.568359375
49000,ASH_COATED_OSMIUM,bid,9996,5,9998.609375,2.609375,0,,2.8056640625,1.9033203125,1.6484375,0.8515625
